Hecho ID,Customer ID,Product ID,Sales ID
5481,CS-12250,TEC-PH-10001336,105487-10002305-3
5482,CS-12250,TEC-AC-10002305,105487-10003610-2
5483,CS-12250,TEC-AC-10003610,105487-10002301-4
5484,CS-12250,OFF-ST-10002301,148999-10002044-4
5485,EB-13870,FUR-CH-10002044,107573-10001099-2
5486,PB-19150,OFF-EN-10001099,156608-10004140-3
5487,MT-18070,OFF-BI-10004140,134495-10004897-2
5488,BF-11020,TEC-PH-10004897,134495-10000262-6
5489,BF-11020,OFF-LA-10000262,134495-10002222-2
5490,BF-11020,OFF-AP-10002222,134495-10003774-2
5491,BF-11020,FUR-CH-10003774,164098-10000615-1
5492,CG-12520,OFF-ST-10000615,105249-10001225-7
5493,DH-13675,OFF-SU-10001225,105249-10002043-4
5494,DH-13675,OFF-LA-10002043,105249-10000330-4
5495,DH-13675,FUR-BO-10000330,113523-10001249-7
5496,SC-20440,OFF-BI-10001249,117821-10004469-6
5497,HG-15025,TEC-AC-10004469,164378-10001177-6
5498,MM-18055,OFF-AR-10001177,164378-10000634-7
5499,MM-18055,OFF-LA-10000634,164378-10004708-4
5500,MM-18055,TEC-AC-10004708,164378-10002084-6
5501,MM-18055,FUR-CH-10002084,164378-10004519-8
5502,MM-18055,OFF-PA-10004519,127782-10001847-3
5503,TH-21115,FUR-FU-10001847,127782-10001962-2
5504,TH-21115,OFF-AP-10001962,127782-10003845-8
5505,TH-21115,OFF-EN-10003845,127782-10001817-8
5506,TH-21115,TEC-PH-10001817,162026-10000167-6
5507,JE-15745,OFF-PA-10000167,150000-10002973-1
5508,PG-18820,OFF-EN-10002973,168529-10001588-1
5509,MB-17305,FUR-FU-10001588,152569-10001736-5
5510,JD-16015,OFF-PA-10001736,152569-10002185-1
5511,JD-16015,TEC-PH-10002185,137680-10000174-3
5512,JH-15430,OFF-PA-10000174,137680-10000069-2
5513,JH-15430,OFF-PA-10000069,103177-10001795-2
5514,EN-13780,TEC-PH-10001795,103177-10004540-1
5515,EN-13780,OFF-AP-10004540,103177-10001527-1
5516,EN-13780,TEC-PH-10001527,138408-10003870-1
5517,KC-16255,TEC-AC-10003870,117667-10004540-2
5518,MS-17980,FUR-CH-10004540,117667-10004093-5
5519,MS-17980,FUR-FU-10004093,117667-10000716-1
5520,MS-17980,OFF-AR-10000716,117667-10002709-2
5521,MS-17980,OFF-PA-10002709,117667-10000580-2
5522,MS-17980,TEC-AC-10000580,110982-10000829-2
5523,CK-12205,OFF-BI-10000829,110982-10004859-5
5524,CK-12205,OFF-AP-10004859,147123-10000575-8
5525,SJ-20125,OFF-PA-10000575,154501-10002804-9
5526,EA-14035,OFF-AR-10002804,166933-10002676-1
5527,MG-17890,OFF-FA-10002676,142055-10003465-3
5528,AB-10255,OFF-PA-10003465,137106-10000011-7
5529,SC-20260,TEC-PH-10000011,136609-10004381-1
5530,TB-21355,OFF-PA-10004381,160885-10001795-2
5531,JK-16090,TEC-PH-10001795,167472-10001109-1
5532,CK-12595,TEC-AC-10001109,167472-10003038-2
5533,CK-12595,TEC-AC-10003038,167472-10003174-3
5534,CK-12595,TEC-AC-10003174,167472-10000157-5
5535,CK-12595,OFF-PA-10000157,167472-10001721-6
5536,CK-12595,OFF-BI-10001721,167472-10000591-1
5537,CK-12595,OFF-BI-10000591,167472-10001534-1
5538,CK-12595,OFF-PA-10001534,120551-10002071-1
5539,SS-20590,OFF-BI-10002071,150595-10000513-1
5540,LE-16810,FUR-CH-10000513,150595-10003274-1
5541,LE-16810,OFF-BI-10003274,150595-10000381-2
5542,LE-16810,OFF-SU-10000381,134936-10001086-4
5543,ES-14080,FUR-TA-10001086,134936-10000174-1
5544,ES-14080,OFF-BI-10000174,134936-10002103-5
5545,ES-14080,OFF-BI-10002103,102967-10001590-6
5546,MG-17890,OFF-ST-10001590,151008-10002396-2
5547,JM-16195,FUR-FU-10002396,151008-10002807-1
5548,JM-16195,TEC-PH-10002807,159800-10004859-4
5549,SG-20470,OFF-AP-10004859,159800-10003447-1
5550,SG-20470,TEC-AC-10003447,159618-10003183-2
5551,DB-12970,OFF-AR-10003183,159618-10000432-1
5552,DB-12970,OFF-SU-10000432,159618-10003832-7
5553,DB-12970,TEC-AC-10003832,159618-10004100-3
5554,DB-12970,OFF-PA-10004100,159618-10004467-6
5555,DB-12970,FUR-BO-10004467,116113-10002963-1
5556,JW-15220,FUR-FU-10002963,125066-10003829-6
5557,KD-16495,FUR-FU-10003829,125066-10003582-5
5558,KD-16495,OFF-AR-10003582,114741-10000048-6
5559,IL-15100,OFF-PA-10000048,114741-10000078-1
5560,IL-15100,OFF-ST-10000078,114741-10004853-1
5561,IL-15100,OFF-LA-10004853,133263-10001153-3
5562,JE-15610,OFF-BI-10001153,133263-10001449-2
5563,JE-15610,TEC-CO-10001449,133263-10000474-6
5564,JE-15610,OFF-BI-10000474,157966-10000799-1
5565,SU-20665,OFF-AR-10000799,157966-10002109-2
5566,SU-20665,TEC-MA-10002109,157966-10003338-2
5567,SU-20665,OFF-AR-10003338,157966-10003606-8
5568,SU-20665,FUR-CH-10003606,157966-10001449-9
5569,SU-20665,TEC-CO-10001449,157966-10001934-1
5570,SU-20665,OFF-PA-10001934,157966-10001527-3
5571,SU-20665,TEC-PH-10001527,151162-10001033-9
5572,EA-14035,OFF-PA-10001033,151162-10003719-2
5573,EA-14035,OFF-BI-10003719,151162-10003036-1
5574,EA-14035,OFF-PA-10003036,151162-10001870-3
5575,EA-14035,TEC-PH-10001870,151162-10001809-1
5576,EA-14035,TEC-PH-10001809,136686-10004864-3
5577,RF-19840,FUR-FU-10004864,136686-10002350-5
5578,RF-19840,OFF-AP-10002350,137498-10003829-6
5579,LC-17050,OFF-AR-10003829,137498-10003833-2
5580,LC-17050,FUR-CH-10003833,137498-10000143-4
5581,LC-17050,OFF-PA-10000143,163818-10000076-1
5582,PS-18970,FUR-FU-10000076,161158-10000462-8
5583,PS-18970,OFF-AR-10000462,116673-10003829-6
5584,JO-15280,FUR-FU-10003829,105333-10002182-8
5585,VP-21730,OFF-ST-10002182,105333-10001468-5
5586,VP-21730,TEC-PH-10001468,105333-10001809-2
5587,VP-21730,OFF-ST-10001809,149993-10001561-1
5588,GA-14725,OFF-FA-10001561,168158-10001759-6
5589,EM-14140,OFF-BI-10001759,115224-10000615-3
5590,DB-13615,OFF-ST-10000615,115224-10003816-3
5591,DB-13615,OFF-ST-10003816,164742-10002880-2
5592,ML-17395,FUR-CH-10002880,164742-10004738-1
5593,ML-17395,OFF-BI-10004738,108014-10003984-5
5594,JH-15430,OFF-BI-10003984,160325-10000984-3
5595,BP-11095,TEC-PH-10000984,160325-10001944-4
5596,BP-11095,TEC-PH-10001944,159779-10002735-6
5597,SB-20185,OFF-BI-10002735,151176-10001165-2
5598,SV-20785,OFF-SU-10001165,151176-10000614-1
5599,SV-20785,OFF-AR-10000614,108903-10004010-5
5600,DO-13435,OFF-AR-10004010,108903-10004030-1
5601,DO-13435,OFF-EN-10004030,108903-10003023-1
5602,DO-13435,TEC-AC-10003023,117919-10003572-1
5603,TB-21355,OFF-ST-10003572,117919-10004353-7
5604,TB-21355,OFF-PA-10004353,142475-10003718-5
5605,BS-11380,OFF-BI-10003718,134516-10001546-1
5606,FM-14215,FUR-FU-10001546,134516-10002880-9
5607,FM-14215,FUR-CH-10002880,105193-10001547-1
5608,JL-15835,OFF-AR-10001547,168634-10001626-7
5609,AF-10870,OFF-AP-10001626,117198-10003033-6
5610,BG-11035,TEC-AC-10003033,145828-10002323-5
5611,MB-17305,TEC-AC-10002323,121027-10002049-8
5612,HW-14935,TEC-AC-10002049,121027-10002253-1
5613,HW-14935,TEC-AC-10002253,147431-10003994-1
5614,AB-10105,OFF-ST-10003994,158001-10002399-2
5615,JP-15460,OFF-AR-10002399,158001-10002118-1
5616,JP-15460,OFF-AP-10002118,158001-10001954-2
5617,JP-15460,OFF-AR-10001954,125745-10001591-1
5618,DV-13045,FUR-FU-10001591,101154-10004186-4
5619,CM-12190,OFF-ST-10004186,124163-10001908-4
5620,SC-20695,TEC-AC-10001908,124163-10000817-3
5621,SC-20695,OFF-AR-10000817,124163-10004218-2
5622,SC-20695,FUR-CH-10004218,124163-10000755-6
5623,SC-20695,FUR-FU-10000755,121748-10003063-1
5624,VW-21775,TEC-AC-10003063,121748-10002637-3
5625,VW-21775,TEC-AC-10002637,126683-10001706-6
5626,PP-18955,FUR-FU-10001706,126683-10002958-2
5627,PP-18955,FUR-TA-10002958,148810-10004689-1
5628,DR-12880,OFF-LA-10004689,148810-10001545-2
5629,DR-12880,FUR-CH-10001545,146066-10002530-8
5630,RB-19465,FUR-TA-10002530,127614-10001432-2
5631,NF-18385,TEC-AC-10001432,127614-10003715-1
5632,NF-18385,FUR-TA-10003715,127614-10003291-1
5633,NF-18385,OFF-BI-10003291,101742-10004187-1
5634,CR-12580,OFF-BI-10004187,134943-10000666-1
5635,SU-20665,OFF-BI-10000666,123022-10002225-8
5636,SC-20050,OFF-BI-10002225,123022-10000474-2
5637,SC-20050,TEC-AC-10000474,113208-10004245-6
5638,ML-18040,FUR-FU-10004245,154893-10004287-1
5639,GM-14440,FUR-CH-10004287,154893-10000595-5
5640,GM-14440,FUR-CH-10000595,147900-10003063-2
5641,JK-15640,OFF-PA-10003063,106355-10000246-1
5642,AT-10435,OFF-AR-10000246,127985-10003274-7
5643,DB-12910,FUR-FU-10003274,166604-10004147-1
5644,AH-10690,OFF-EN-10004147,120719-10002103-3
5645,SJ-20125,OFF-BI-10002103,127117-10004018-7
5646,HM-14860,FUR-FU-10004018,104241-10001473-1
5647,AG-10495,FUR-FU-10001473,168179-10001800-1
5648,JB-16000,OFF-PA-10001800,142342-10004609-3
5649,AJ-10795,OFF-PA-10004609,142342-10002592-5
5650,AJ-10795,OFF-EN-10002592,142342-10002957-1
5651,AJ-10795,OFF-ST-10002957,142342-10002613-1
5652,AJ-10795,FUR-BO-10002613,109099-10001033-4
5653,MM-18280,OFF-PA-10001033,134187-10000940-2
5654,TH-21235,OFF-AR-10000940,145261-10001670-4
5655,AH-10120,OFF-BI-10001670,145261-10004078-1
5656,AH-10120,OFF-AR-10004078,145261-10003036-1
5657,AH-10120,OFF-PA-10003036,145261-10000991-1
5658,AH-10120,TEC-AC-10000991,145261-10002530-3
5659,AH-10120,FUR-TA-10002530,145261-10000407-1
5660,AH-10120,OFF-LA-10000407,145261-10004833-2
5661,AH-10120,TEC-PH-10004833,108875-10002671-2
5662,CL-12700,FUR-FU-10002671,108875-10001370-5
5663,CL-12700,OFF-ST-10001370,141957-10000914-1
5664,JG-15310,OFF-AR-10000914,141957-10001116-1
5665,JG-15310,OFF-BI-10001116,141957-10002276-6
5666,JG-15310,OFF-ST-10002276,141957-10004340-9
5667,JG-15310,OFF-ST-10004340,142405-10004093-1
5668,SE-20110,OFF-LA-10004093,142405-10004728-5
5669,SE-20110,OFF-BI-10004728,142405-10003095-3
5670,SE-20110,TEC-AC-10003095,141012-10003192-3
5671,TG-21640,FUR-FU-10003192,141012-10004522-1
5672,TG-21640,TEC-PH-10004522,127922-10003068-1
5673,SH-19975,OFF-EN-10003068,127922-10001204-8
5674,SH-19975,OFF-PA-10001204,146318-10003953-1
5675,MC-17275,OFF-PA-10003953,135993-10001552-5
5676,PJ-18835,TEC-PH-10001552,135993-10004877-2
5677,PJ-18835,TEC-AC-10004877,126802-10000193-3
5678,ZC-21910,FUR-FU-10000193,143924-10000735-2
5679,SC-20680,OFF-FA-10000735,143924-10002120-1
5680,SC-20680,OFF-PA-10002120,141551-10001249-6
5681,BP-11230,OFF-BI-10001249,141551-10001569-6
5682,BP-11230,OFF-PA-10001569,164315-10004248-1
5683,RD-19585,OFF-PA-10004248,164315-10001128-1
5684,RD-19585,TEC-PH-10001128,164315-10003842-1
5685,RD-19585,OFF-AP-10003842,131072-10002794-9
5686,KL-16645,OFF-BI-10002794,131541-10000621-1
5687,CK-12205,OFF-FA-10000621,131541-10003623-1
5688,CK-12205,FUR-FU-10003623,131541-10000781-4
5689,CK-12205,OFF-EN-10000781,119550-10002044-2
5690,RB-19705,FUR-CH-10002044,138093-10000817-2
5691,KM-16225,OFF-AR-10000817,138093-10001509-4
5692,KM-16225,OFF-PA-10001509,138093-10004667-1
5693,KM-16225,TEC-PH-10004667,138093-10000143-2
5694,KM-16225,OFF-PA-10000143,138093-10000785-5
5695,KM-16225,FUR-CH-10000785,126165-10001676-7
5696,AH-10465,FUR-TA-10001676,126123-10000309-2
5697,AG-10765,OFF-BI-10000309,126123-10004224-1
5698,AG-10765,OFF-BI-10004224,143441-10002312-1
5699,EB-14170,OFF-LA-10002312,148320-10003022-3
5700,PG-18895,OFF-PA-10003022,125661-10001532-4
5701,CA-12055,OFF-EN-10001532,125661-10004855-1
5702,CA-12055,TEC-AC-10004855,123519-10003829-2
5703,SS-20875,OFF-AR-10003829,123519-10002645-1
5704,SS-20875,FUR-TA-10002645,123519-10003033-2
5705,SS-20875,TEC-AC-10003033,155593-10002522-1
5706,RP-19390,OFF-SU-10002522,136000-10004828-4
5707,SC-20440,OFF-BI-10004828,160857-10001095-7
5708,NW-18400,FUR-FU-10001095,160857-10000157-3
5709,NW-18400,OFF-SU-10000157,160857-10002647-1
5710,NW-18400,FUR-CH-10002647,160857-10004115-2
5711,NW-18400,TEC-CO-10004115,160857-10003363-1
5712,NW-18400,OFF-PA-10003363,115805-10003092-3
5713,KW-16435,TEC-PH-10003092,143707-10003655-5
5714,HR-14770,TEC-PH-10003655,116939-10001476-1
5715,AG-10900,OFF-ST-10001476,124107-10002049-6
5716,BM-11650,TEC-AC-10002049,124107-10003875-2
5717,BM-11650,TEC-PH-10003875,124107-10003286-5
5718,BM-11650,OFF-EN-10003286,124107-10003971-2
5719,BM-11650,OFF-AP-10003971,126550-10001031-8
5720,RD-19720,OFF-ST-10001031,138674-10000304-8
5721,KB-16585,OFF-FA-10000304,138674-10000358-9
5722,KB-16585,TEC-AC-10000358,138674-10002800-1
5723,KB-16585,TEC-AC-10002800,165820-10004735-1
5724,DW-13585,OFF-PA-10004735,103191-10002574-3
5725,VG-21805,OFF-ST-10002574,103933-10004171-8
5726,DR-12880,TEC-AC-10004171,110548-10002922-9
5727,AH-10690,TEC-PH-10002922,117324-10003023-1
5728,JP-15520,TEC-AC-10003023,117324-10003590-1
5729,JP-15520,OFF-AP-10003590,117324-10003510-6
5730,JP-15520,OFF-LA-10003510,117324-10003159-4
5731,JP-15520,FUR-BO-10003159,117324-10002713-2
5732,JP-15520,OFF-PA-10002713,143574-10002598-6
5733,DR-12880,FUR-BO-10002598,143574-10002537-3
5734,DR-12880,OFF-SU-10002537,143574-10003976-2
5735,DR-12880,FUR-FU-10003976,111773-10000174-1
5736,JK-15625,OFF-BI-10000174,148614-10002893-1
5737,MV-17485,OFF-PA-10002893,148614-10003194-1
5738,MV-17485,FUR-FU-10003194,156139-10004233-3
5739,BP-11155,OFF-BI-10004233,147886-10000232-1
5740,DH-13075,OFF-PA-10000232,147886-10001095-2
5741,DH-13075,FUR-FU-10001095,147886-10004679-5
5742,DH-13075,TEC-MA-10004679,147886-10003651-2
5743,DH-13075,OFF-PA-10003651,147886-10000743-2
5744,DH-13075,OFF-PA-10000743,147886-10002743-7
5745,DH-13075,OFF-ST-10002743,147886-10003829-2
5746,DH-13075,FUR-FU-10003829,113733-10002496-2
5747,LH-16900,TEC-PH-10002496,113733-10002473-6
5748,LH-16900,TEC-AC-10002473,113733-10004877-1
5749,LH-16900,TEC-AC-10004877,104913-10000923-7
5750,DK-13090,TEC-PH-10000923,145800-10001539-3
5751,SS-20410,FUR-TA-10001539,125850-10003498-4
5752,FP-14320,OFF-LA-10003498,125850-10004484-2
5753,FP-14320,OFF-LA-10004484,118514-10000015-8
5754,LC-17050,FUR-CH-10000015,150749-10003732-5
5755,AS-10240,OFF-AR-10003732,163748-10004052-3
5756,HG-15025,OFF-AP-10004052,163748-10002095-1
5757,HG-15025,TEC-CO-10002095,119634-10004270-4
5758,BW-11065,FUR-FU-10004270,149300-10000423-3
5759,BH-11710,TEC-MA-10000423,111528-10001526-4
5760,JP-16135,OFF-ST-10001526,111528-10002194-6
5761,JP-16135,OFF-BI-10002194,158169-10000828-5
5762,JM-16195,OFF-AP-10000828,158169-10001473-5
5763,JM-16195,FUR-FU-10001473,162047-10004983-1
5764,FH-14365,FUR-CH-10004983,117772-10003994-3
5765,MC-17575,OFF-ST-10003994,126340-10004447-3
5766,EB-13870,TEC-PH-10004447,149685-10004545-6
5767,PM-19135,OFF-LA-10004545,126396-10003116-8
5768,AR-10345,TEC-AC-10003116,154900-10001641-3
5769,SS-20875,OFF-LA-10001641,154900-10002377-2
5770,SS-20875,OFF-PA-10002377,103835-10000010-1
5771,SC-20440,FUR-FU-10000010,103835-10002651-1
5772,SC-20440,OFF-AP-10002651,158939-10002313-5
5773,EA-14035,TEC-CO-10002313,117408-10001580-2
5774,TP-21130,OFF-ST-10001580,142398-10001545-6
5775,BP-11290,FUR-CH-10001545,142398-10004826-1
5776,BP-11290,OFF-BI-10004826,105277-10000301-1
5777,LM-17065,OFF-BI-10000301,112060-10000994-1
5778,KT-16465,OFF-PA-10000994,105270-10003156-3
5779,AP-10915,OFF-AR-10003156,105270-10000988-1
5780,AP-10915,FUR-CH-10000988,159513-10003329-7
5781,JD-15790,TEC-MA-10003329,155586-10001547-2
5782,XP-21865,OFF-AR-10001547,155586-10003072-1
5783,XP-21865,OFF-EN-10003072,155586-10000726-3
5784,XP-21865,OFF-PA-10000726,141117-10001972-2
5785,JK-16090,FUR-BO-10001972,141117-10004664-3
5786,JK-16090,OFF-SU-10004664,141117-10003676-2
5787,JK-16090,OFF-BI-10003676,141117-10003727-9
5788,JK-16090,OFF-AR-10003727,115070-10003829-1
5789,MG-18205,FUR-FU-10003829,115070-10003712-4
5790,MG-18205,OFF-BI-10003712,140186-10002280-3
5791,PG-18820,OFF-FA-10002280,140186-10002961-7
5792,PG-18820,FUR-CH-10002961,140186-10002578-9
5793,PG-18820,OFF-AP-10002578,140186-10004848-5
5794,PG-18820,FUR-FU-10004848,140186-10003364-4
5795,PG-18820,OFF-BI-10003364,124856-10002615-1
5796,LD-17005,OFF-ST-10002615,124856-10000521-1
5797,LD-17005,FUR-FU-10000521,124856-10000121-1
5798,LD-17005,OFF-LA-10000121,124856-10001289-7
5799,LD-17005,OFF-PA-10001289,166716-10004495-4
5800,CR-12730,FUR-CH-10004495,123225-10000895-5
5801,MN-17935,TEC-PH-10000895,123225-10000552-1
5802,MN-17935,OFF-PA-10000552,163440-10000376-1
5803,RD-19900,TEC-PH-10000376,106796-10003504-1
5804,JP-16135,OFF-AR-10003504,113873-10000943-6
5805,KE-16420,OFF-ST-10000943,113873-10003441-2
5806,KE-16420,FUR-BO-10003441,149783-10002195-1
5807,DL-13315,OFF-PA-10002195,149783-10001205-8
5808,DL-13315,OFF-AP-10001205,149783-10002987-3
5809,DL-13315,OFF-AR-10002987,125017-10000723-1
5810,KB-16240,FUR-FU-10000723,163279-10003127-1
5811,JD-16150,OFF-PA-10003127,163279-10000747-9
5812,JD-16150,FUR-FU-10000747,163279-10001795-1
5813,JD-16150,TEC-PH-10001795,150196-10003797-1
5814,SR-20740,OFF-PA-10003797,106495-10002718-1
5815,AC-10450,TEC-AC-10002718,124730-10002170-2
5816,LS-17245,TEC-PH-10002170,124730-10001078-1
5817,LS-17245,OFF-BI-10001078,124730-10001031-1
5818,LS-17245,OFF-BI-10001031,124730-10001158-9
5819,LS-17245,OFF-LA-10001158,124730-10001613-1
5820,LS-17245,OFF-LA-10001613,117632-10000157-2
5821,CS-12175,OFF-SU-10000157,117632-10004868-7
5822,CS-12175,OFF-AP-10004868,117632-10001520-2
5823,CS-12175,FUR-TA-10001520,117632-10001900-1
5824,CS-12175,OFF-BI-10001900,115056-10003971-2
5825,AR-10510,OFF-AP-10003971,161067-10000418-4
5826,KB-16405,OFF-PA-10000418,161067-10004626-9
5827,KB-16405,FUR-CH-10004626,161067-10004860-1
5828,KB-16405,FUR-CH-10004860,161067-10003251-5
5829,KB-16405,OFF-AR-10003251,122063-10004575-5
5830,MM-17920,FUR-TA-10004575,122063-10004754-2
5831,MM-17920,FUR-CH-10004754,111206-10003095-5
5832,RF-19735,TEC-AC-10003095,142895-10000262-6
5833,BP-11290,OFF-LA-10000262,142895-10002961-3
5834,BP-11290,FUR-CH-10002961,101868-10003876-6
5835,MJ-17740,OFF-BI-10003876,101868-10002133-3
5836,MJ-17740,OFF-BI-10002133,101868-10004396-7
5837,MJ-17740,TEC-AC-10004396,133207-10004100-5
5838,DO-13645,TEC-PH-10004100,132948-10000636-8
5839,MV-17485,OFF-ST-10000636,134992-10001972-3
5840,MG-17875,OFF-PA-10001972,134992-10002554-4
5841,MG-17875,FUR-FU-10002554,126725-10003174-4
5842,BS-11665,TEC-PH-10003174,126725-10001418-3
5843,BS-11665,OFF-ST-10001418,126725-10002813-8
5844,BS-11665,FUR-FU-10002813,126725-10000129-7
5845,BS-11665,OFF-ST-10000129,126725-10001639-3
5846,BS-11665,OFF-PA-10001639,126725-10001708-2
5847,BS-11665,FUR-CH-10001708,126725-10001591-3
5848,BS-11665,FUR-FU-10001591,121783-10003849-7
5849,PO-19180,OFF-AP-10003849,121783-10000078-7
5850,PO-19180,OFF-ST-10000078,121783-10001571-5
5851,PO-19180,TEC-CO-10001571,121783-10001658-7
5852,PO-19180,OFF-BI-10001658,121783-10004351-2
5853,PO-19180,FUR-FU-10004351,138835-10003314-9
5854,DA-13450,OFF-BI-10003314,112214-10001505-3
5855,AH-10690,OFF-ST-10001505,112214-10003567-2
5856,AH-10690,OFF-SU-10003567,112214-10002982-1
5857,AH-10690,OFF-BI-10002982,112214-10002364-1
5858,AH-10690,FUR-FU-10002364,153255-10004218-2
5859,JK-15730,FUR-BO-10004218,108119-10002530-3
5860,MS-17530,FUR-TA-10002530,157434-10001526-7
5861,JK-15640,OFF-PA-10001526,101525-10001497-1
5862,CM-12235,OFF-PA-10001497,101525-10003936-1
5863,CM-12235,OFF-PA-10003936,101525-10000716-1
5864,CM-12235,OFF-AR-10000716,117968-10002765-7
5865,RS-19420,OFF-AP-10002765,117968-10004165-4
5866,RS-19420,OFF-AR-10004165,117968-10002335-1
5867,RS-19420,FUR-CH-10002335,158211-10004078-4
5868,BP-11185,OFF-AR-10004078,158211-10002026-1
5869,BP-11185,OFF-BI-10002026,152247-10001215-1
5870,MA-17995,FUR-CH-10001215,128223-10001771-1
5871,EB-13705,FUR-TA-10001771,154235-10004006-1
5872,RD-19900,FUR-FU-10004006,129910-10003282-5
5873,ME-17320,OFF-ST-10003282,133095-10002353-1
5874,EH-14005,OFF-BI-10002353,133095-10004141-9
5875,EH-14005,OFF-BI-10004141,130554-10001954-1
5876,FM-14290,OFF-AR-10001954,152443-10001071-4
5877,FG-14260,OFF-BI-10001071,152443-10003022-1
5878,FG-14260,OFF-PA-10003022,152443-10001293-2
5879,FG-14260,OFF-AP-10001293,133319-10001815-1
5880,MV-17485,OFF-PA-10001815,133935-10001215-8
5881,JW-15220,FUR-CH-10001215,133935-10000100-3
5882,JW-15220,OFF-PA-10000100,133935-10002880-8
5883,JW-15220,FUR-CH-10002880,136301-10004712-2
5884,EH-13765,FUR-FU-10004712,136301-10000151-4
5885,EH-13765,OFF-SU-10000151,109456-10000136-1
5886,LS-17245,OFF-BI-10000136,109456-10003610-1
5887,LS-17245,TEC-AC-10003610,151596-10001837-4
5888,BP-11050,OFF-ST-10001837,147879-10001952-4
5889,CC-12220,OFF-PA-10001952,166625-10002414-2
5890,JM-15580,OFF-BI-10002414,146157-10001790-3
5891,RD-19720,OFF-PA-10001790,146157-10001590-2
5892,RD-19720,OFF-ST-10001590,146157-10003657-8
5893,RD-19720,TEC-AC-10003657,159954-10004876-2
5894,SS-20410,OFF-BI-10004876,100825-10003123-9
5895,KD-16495,OFF-ST-10003123,168305-10003498-4
5896,PL-18925,OFF-LA-10003498,168305-10004947-2
5897,PL-18925,OFF-PA-10004947,167682-10003799-7
5898,ZD-21925,FUR-FU-10003799,167682-10000673-2
5899,ZD-21925,TEC-PH-10000673,108000-10002621-9
5900,LS-16945,OFF-EN-10002621,146465-10004528-2
5901,PB-18805,OFF-BI-10004528,159639-10001889-3
5902,PC-18745,FUR-FU-10001889,153948-10000157-5
5903,FM-14290,OFF-PA-10000157,153948-10002764-4
5904,FM-14290,OFF-PA-10002764,153948-10000143-2
5905,FM-14290,OFF-PA-10000143,153948-10000414-4
5906,FM-14290,OFF-LA-10000414,153948-10003441-1
5907,FM-14290,TEC-AC-10003441,113985-10002353-2
5908,KD-16495,OFF-BI-10002353,113985-10001303-5
5909,KD-16495,OFF-AP-10001303,113985-10003026-1
5910,KD-16495,FUR-FU-10003026,113985-10000632-1
5911,KD-16495,OFF-BI-10000632,155383-10001328-4
5912,SC-20680,OFF-ST-10001328,120432-10004661-2
5913,DW-13585,OFF-SU-10004661,126977-10000617-1
5914,PF-19120,OFF-ST-10000617,126977-10002762-8
5915,PF-19120,OFF-LA-10002762,126977-10001973-1
5916,PF-19120,FUR-CH-10001973,126977-10003058-9
5917,PF-19120,OFF-ST-10003058,126977-10004834-4
5918,PF-19120,FUR-BO-10004834,126977-10002213-2
5919,PF-19120,FUR-BO-10002213,126977-10002170-2
5920,PF-19120,TEC-PH-10002170,126977-10003033-6
5921,PF-19120,TEC-AC-10003033,126977-10004071-1
5922,PF-19120,OFF-PA-10004071,126977-10000169-6
5923,PF-19120,TEC-PH-10000169,130288-10002958-3
5924,DK-13225,FUR-TA-10002958,146458-10001177-2
5925,RB-19435,OFF-AR-10001177,150420-10004975-1
5926,GD-14590,TEC-AC-10004975,118997-10001086-1
5927,RA-19885,FUR-TA-10001086,114314-10000240-7
5928,DB-13555,OFF-LA-10000240,114314-10002107-8
5929,DB-13555,FUR-FU-10002107,169551-10001519-8
5930,RL-19615,FUR-BO-10001519,169551-10004100-1
5931,RL-19615,OFF-PA-10004100,169551-10001363-6
5932,RL-19615,TEC-PH-10001363,169551-10004835-1
5933,RL-19615,OFF-ST-10004835,169551-10002018-1
5934,RL-19615,TEC-AC-10002018,169551-10003033-5
5935,RL-19615,TEC-AC-10003033,103107-10000221-2
5936,RB-19465,FUR-FU-10000221,103107-10001198-1
5937,RB-19465,TEC-PH-10001198,103107-10002564-7
5938,RB-19465,TEC-PH-10002564,122077-10003811-9
5939,JF-15295,TEC-PH-10003811,122077-10004178-1
5940,JF-15295,OFF-LA-10004178,112431-10001465-4
5941,RW-19690,TEC-AC-10001465,112431-10000940-5
5942,RW-19690,OFF-AR-10000940,151092-10001700-2
5943,VG-21790,TEC-PH-10001700,104178-10000771-6
5944,JM-15265,FUR-FU-10000771,104178-10002399-9
5945,JM-15265,TEC-AC-10002399,104178-10004983-2
5946,JM-15265,OFF-PA-10004983,104178-10004258-4
5947,JM-15265,OFF-ST-10004258,115924-10004040-2
5948,BE-11455,OFF-BI-10004040,161046-10003862-4
5949,CB-12535,OFF-EN-10003862,161046-10004571-2
5950,CB-12535,TEC-AC-10004571,161046-10000891-2
5951,CB-12535,OFF-AP-10000891,161046-10002026-2
5952,CB-12535,OFF-BI-10002026,141698-10001826-2
5953,SD-20485,OFF-PA-10001826,105151-10001231-1
5954,SG-20890,OFF-AR-10001231,155796-10000409-2
5955,TS-21430,FUR-FU-10000409,155796-10002545-5
5956,TS-21430,FUR-BO-10002545,127138-10002756-6
5957,DK-13225,OFF-ST-10002756,127138-10003842-1
5958,DK-13225,OFF-AP-10003842,127138-10004459-3
5959,DK-13225,OFF-EN-10004459,127138-10003746-7
5960,DK-13225,FUR-CH-10003746,150602-10003142-2
5961,ML-17395,FUR-FU-10003142,140732-10001425-5
